timestamp,event,symbol,price,details
2025-04-24 15:00:00+05:30,Take Profit Exit,KOTAKBANK,2229.9,Hit TP at 2229.450000015
2025-04-24 15:15:00+05:30,Entry Filled,KOTAKBANK,2220.0,Long entry; SL: 2213.69999999; TP: 2229.450000015; risk: 6.300000010000076
2025-04-24 15:15:00+05:30,Take Profit Exit,KOTAKBANK,2229.5,Hit TP at 2229.450000015
2025-06-03 00:00:00+05:30,Setup Detected,KOTAKBANK,2034.2,80-20 setup for next day entry at 2034.2; threshold: 2033.2; TR: 41.600000000000136
2025-06-12 00:00:00+05:30,Setup Detected,KOTAKBANK,2122.2,80-20 setup for next day entry at 2122.2; threshold: 2121.2; TR: 26.600000000000364
2025-06-13 09:15:00+05:30,Trigger Threshold Hit,KOTAKBANK,2072.0,Price dropped below threshold 2121.2; day_low_so_far: 2072.0
2025-06-25 00:00:00+05:30,Setup Detected,KOTAKBANK,2191.0,80-20 setup for next day entry at 2191.0; threshold: 2190.0; TR: 32.59999999999991
2025-06-26 09:15:00+05:30,Trigger Threshold Hit,KOTAKBANK,2185.3,Price dropped below threshold 2190.0; day_low_so_far: 2185.3
2025-06-26 09:30:00+05:30,Entry Filled,KOTAKBANK,2191.0,Long entry; SL: 2185.2999999900003; TP: 2199.5500000149996; risk: 5.700000009999712
2025-06-26 09:30:00+05:30,Take Profit Exit,KOTAKBANK,2199.6,Hit TP at 2199.5500000149996
2025-06-26 09:45:00+05:30,Entry Filled,KOTAKBANK,2191.0,Long entry; SL: 2185.2999999900003; TP: 2199.5500000149996; risk: 5.700000009999712
2025-06-26 09:45:00+05:30,Trailing SL Update,KOTAKBANK,2192.69999999,Updated from 2185.2999999900003 to 2192.69999999 on green bar
2025-06-26 09:45:00+05:30,Take Profit Exit,KOTAKBANK,2199.6,Hit TP at 2199.5500000149996
2025-06-26 10:00:00+05:30,Entry Filled,KOTAKBANK,2191.0,Long entry; SL: 2185.2999999900003; TP: 2199.5500000149996; risk: 5.700000009999712
2025-06-26 10:15:00+05:30,Trailing SL Update,KOTAKBANK,2190.39999999,Updated from 2185.2999999900003 to 2190.39999999 on green bar
2025-06-26 10:30:00+05:30,Stop Loss Exit,KOTAKBANK,2190.4,Hit SL at 2190.39999999
