timestamp,event,symbol,price,details
2025-06-20 13:45:00+05:30,Take Profit Exit,INDUSINDBK,845.4000000000001,Hit TP at 845.2500000150001
2025-06-20 14:00:00+05:30,Entry Filled,INDUSINDBK,835.5,Long entry; SL: 828.99999999; TP: 845.2500000150001; risk: 6.500000010000008
2025-06-20 14:45:00+05:30,Trailing SL Update,INDUSINDBK,841.49999999,Updated from 828.99999999 to 841.49999999 on green bar
2025-06-20 15:00:00+05:30,Stop Loss Exit,INDUSINDBK,841.5,Hit SL at 841.49999999
2025-06-20 15:15:00+05:30,Entry Filled,INDUSINDBK,835.5,Long entry; SL: 828.99999999; TP: 845.2500000150001; risk: 6.500000010000008
2025-06-20 15:15:00+05:30,Trailing SL Update,INDUSINDBK,838.69999999,Updated from 828.99999999 to 838.69999999 on green bar
2025-06-20 15:15:00+05:30,Take Profit Exit,INDUSINDBK,845.3000000000001,Hit TP at 845.2500000150001
2025-07-22 00:00:00+05:30,Setup Detected,INDUSINDBK,841.1,80-20 setup for next day entry at 841.1; threshold: 840.1; TR: 43.549999999999955
2025-07-28 00:00:00+05:30,Setup Detected,INDUSINDBK,798.0,80-20 setup for next day entry at 798.0; threshold: 797.0; TR: 30.75
2025-07-29 09:15:00+05:30,Trigger Threshold Hit,INDUSINDBK,796.2,Price dropped below threshold 797.0; day_low_so_far: 796.2
2025-07-29 09:30:00+05:30,Entry Filled,INDUSINDBK,798.0,Long entry; SL: 796.19999999; TP: 800.7000000149999; risk: 1.8000000099999625
2025-07-29 09:30:00+05:30,Take Profit Exit,INDUSINDBK,814.2,Hit TP at 800.7000000149999
2025-07-29 09:45:00+05:30,Entry Filled,INDUSINDBK,798.0,Long entry; SL: 796.19999999; TP: 800.7000000149999; risk: 1.8000000099999625
2025-07-29 09:45:00+05:30,Take Profit Exit,INDUSINDBK,807.4000000000001,Hit TP at 800.7000000149999
2025-07-29 10:00:00+05:30,Entry Filled,INDUSINDBK,798.0,Long entry; SL: 796.19999999; TP: 800.7000000149999; risk: 1.8000000099999625
2025-07-29 10:00:00+05:30,Trailing SL Update,INDUSINDBK,805.69999999,Updated from 796.19999999 to 805.69999999 on green bar
2025-07-29 10:00:00+05:30,Take Profit Exit,INDUSINDBK,805.8000000000001,Hit TP at 800.7000000149999
2025-07-29 10:15:00+05:30,Entry Filled,INDUSINDBK,798.0,Long entry; SL: 796.19999999; TP: 800.7000000149999; risk: 1.8000000099999625
2025-07-29 10:15:00+05:30,Take Profit Exit,INDUSINDBK,809.0,Hit TP at 800.7000000149999
2025-07-29 10:30:00+05:30,Entry Filled,INDUSINDBK,798.0,Long entry; SL: 796.19999999; TP: 800.7000000149999; risk: 1.8000000099999625
2025-07-29 10:30:00+05:30,Trailing SL Update,INDUSINDBK,797.39999999,Updated from 796.19999999 to 797.39999999 on green bar
2025-07-29 10:30:00+05:30,Take Profit Exit,INDUSINDBK,800.7,Hit TP at 800.7000000149999
2025-07-29 10:45:00+05:30,Entry Filled,INDUSINDBK,798.0,Long entry; SL: 796.19999999; TP: 800.7000000149999; risk: 1.8000000099999625
2025-07-29 10:45:00+05:30,Take Profit Exit,INDUSINDBK,802.6,Hit TP at 800.7000000149999
2025-07-29 11:00:00+05:30,Entry Filled,INDUSINDBK,798.0,Long entry; SL: 796.19999999; TP: 800.7000000149999; risk: 1.8000000099999625
2025-07-29 11:00:00+05:30,Trailing SL Update,INDUSINDBK,801.49999999,Updated from 796.19999999 to 801.49999999 on green bar
2025-07-29 11:00:00+05:30,Take Profit Exit,INDUSINDBK,802.0,Hit TP at 800.7000000149999
2025-07-29 11:15:00+05:30,Entry Filled,INDUSINDBK,798.0,Long entry; SL: 796.19999999; TP: 800.7000000149999; risk: 1.8000000099999625
2025-07-29 11:15:00+05:30,Trailing SL Update,INDUSINDBK,802.44999999,Updated from 796.19999999 to 802.44999999 on green bar
2025-07-29 11:15:00+05:30,Take Profit Exit,INDUSINDBK,803.5,Hit TP at 800.7000000149999
2025-07-29 11:30:00+05:30,Entry Filled,INDUSINDBK,798.0,Long entry; SL: 796.19999999; TP: 800.7000000149999; risk: 1.8000000099999625
2025-07-29 11:30:00+05:30,Take Profit Exit,INDUSINDBK,804.0,Hit TP at 800.7000000149999
2025-07-29 11:45:00+05:30,Entry Filled,INDUSINDBK,798.0,Long entry; SL: 796.19999999; TP: 800.7000000149999; risk: 1.8000000099999625
2025-07-29 11:45:00+05:30,Trailing SL Update,INDUSINDBK,798.19999999,Updated from 796.19999999 to 798.19999999 on green bar
2025-07-29 11:45:00+05:30,Take Profit Exit,INDUSINDBK,800.9000000000001,Hit TP at 800.7000000149999
2025-07-29 12:00:00+05:30,Entry Filled,INDUSINDBK,798.0,Long entry; SL: 796.19999999; TP: 800.7000000149999; risk: 1.8000000099999625
2025-07-29 12:00:00+05:30,Take Profit Exit,INDUSINDBK,801.0,Hit TP at 800.7000000149999
2025-07-29 12:15:00+05:30,Entry Filled,INDUSINDBK,798.0,Long entry; SL: 791.99999999; TP: 807.0000000150001; risk: 6.000000010000008
2025-07-29 12:30:00+05:30,Stop Loss Exit,INDUSINDBK,792.0,Hit SL at 791.99999999
2025-07-29 13:15:00+05:30,Entry Filled,INDUSINDBK,798.0,Long entry; SL: 789.99999999; TP: 810.0000000150001; risk: 8.000000010000008
2025-07-29 13:15:00+05:30,Trailing SL Update,INDUSINDBK,794.74999999,Updated from 789.99999999 to 794.74999999 on green bar
2025-07-29 13:30:00+05:30,Trailing SL Update,INDUSINDBK,799.04999999,Updated from 794.74999999 to 799.04999999 on green bar
2025-07-29 14:00:00+05:30,Trailing SL Update,INDUSINDBK,803.44999999,Updated from 799.04999999 to 803.44999999 on green bar
2025-07-29 14:30:00+05:30,Trailing SL Update,INDUSINDBK,803.99999999,Updated from 803.44999999 to 803.99999999 on green bar
2025-07-29 14:45:00+05:30,Trailing SL Update,INDUSINDBK,804.19999999,Updated from 803.99999999 to 804.19999999 on green bar
2025-07-29 15:00:00+05:30,Trailing SL Update,INDUSINDBK,804.29999999,Updated from 804.19999999 to 804.29999999 on green bar
2025-07-29 15:15:00+05:30,Trailing SL Update,INDUSINDBK,808.24999999,Updated from 804.29999999 to 808.24999999 on green bar
2025-07-29 15:15:00+05:30,Take Profit Exit,INDUSINDBK,810.0,Hit TP at 810.0000000150001
2025-08-21 00:00:00+05:30,Setup Detected,INDUSINDBK,766.5,80-20 setup for next day entry at 766.5; threshold: 765.5; TR: 15.350000000000023
2025-09-04 00:00:00+05:30,Setup Detected,INDUSINDBK,752.85,80-20 setup for next day entry at 752.85; threshold: 751.85; TR: 20.549999999999955
2025-09-09 00:00:00+05:30,Setup Detected,INDUSINDBK,745.1,80-20 setup for next day entry at 745.1; threshold: 744.1; TR: 10.0
2025-09-24 00:00:00+05:30,Setup Detected,INDUSINDBK,738.9,80-20 setup for next day entry at 738.9; threshold: 737.9; TR: 20.050000000000068
