timestamp,event,symbol,price,details
2025-07-31 12:15:00+05:30,Trailing SL Update,CANBK,107.62999999,Updated from 107.26999999 to 107.62999999 on green bar
2025-07-31 12:30:00+05:30,Trailing SL Update,CANBK,107.77999999000001,Updated from 107.62999999 to 107.77999999000001 on green bar
2025-07-31 12:45:00+05:30,Trailing SL Update,CANBK,107.79999999,Updated from 107.77999999000001 to 107.79999999 on green bar
2025-07-31 13:00:00+05:30,Trailing SL Update,CANBK,108.03999999000001,Updated from 107.79999999 to 108.03999999000001 on green bar
2025-07-31 13:15:00+05:30,Stop Loss Exit,CANBK,108.0,Hit SL at 108.03999999000001
2025-07-31 13:30:00+05:30,Entry Filled,CANBK,108.10000000000001,Long entry; SL: 106.09999999; TP: 111.10000001500002; risk: 2.000000010000008
2025-07-31 15:00:00+05:30,Trailing SL Update,CANBK,107.19999999000001,Updated from 106.09999999 to 107.19999999000001 on green bar
2025-07-31 15:15:00+05:30,Stop Loss Exit,CANBK,107.2,Hit SL at 107.19999999000001
2025-08-21 00:00:00+05:30,Setup Detected,CANBK,110.98,80-20 setup for next day entry at 110.98; threshold: 109.98; TR: 2.019999999999996
2025-09-04 00:00:00+05:30,Setup Detected,CANBK,105.94,80-20 setup for next day entry at 105.94; threshold: 104.94; TR: 3.260000000000005
