timestamp,event,symbol,price,details
2025-06-13 14:00:00+05:30,Trailing SL Update,BANKBARODA,237.85999999,Updated from 237.69999998999998 to 237.85999999 on green bar
2025-06-13 14:15:00+05:30,Stop Loss Exit,BANKBARODA,237.9,Hit SL at 237.85999999
2025-06-13 15:00:00+05:30,Entry Filled,BANKBARODA,239.20000000000002,Long entry; SL: 234.80999999; TP: 245.78500001500004; risk: 4.390000010000023
2025-06-13 15:00:00+05:30,Trailing SL Update,BANKBARODA,237.89999999,Updated from 234.80999999 to 237.89999999 on green bar
2025-06-13 15:15:00+05:30,Trailing SL Update,BANKBARODA,238.97999998999998,Updated from 237.89999999 to 238.97999998999998 on green bar
2025-06-16 09:15:00+05:30,Stop Loss Exit,BANKBARODA,238.5,Hit SL at 238.97999998999998
2025-06-19 00:00:00+05:30,Setup Detected,BANKBARODA,230.52,80-20 setup for next day entry at 230.52; threshold: 229.52; TR: 6.469999999999999
2025-07-02 00:00:00+05:30,Setup Detected,BANKBARODA,242.0,80-20 setup for next day entry at 242.0; threshold: 241.0; TR: 5.780000000000001
2025-07-17 00:00:00+05:30,Setup Detected,BANKBARODA,245.5,80-20 setup for next day entry at 245.5; threshold: 244.5; TR: 5.069999999999993
2025-07-22 00:00:00+05:30,Setup Detected,BANKBARODA,238.84,80-20 setup for next day entry at 238.84; threshold: 237.84; TR: 5.3799999999999955
2025-09-04 00:00:00+05:30,Setup Detected,BANKBARODA,233.57,80-20 setup for next day entry at 233.57; threshold: 232.57; TR: 7.210000000000008
2025-10-14 00:00:00+05:30,Setup Detected,BANKBARODA,263.55,80-20 setup for next day entry at 263.55; threshold: 262.55; TR: 5.149999999999977
