timestamp,event,symbol,price,details
2025-06-06 10:45:00+05:30,Take Profit Exit,AXISBANK,1186.0,Hit TP at 1165.7000000149997
2025-06-06 11:00:00+05:30,Entry Filled,AXISBANK,1157.0,Long entry; SL: 1151.1999999900002; TP: 1165.7000000149997; risk: 5.800000009999849
2025-06-06 11:00:00+05:30,Trailing SL Update,AXISBANK,1187.49999999,Updated from 1151.1999999900002 to 1187.49999999 on green bar
2025-06-06 11:00:00+05:30,Take Profit Exit,AXISBANK,1187.6000000000001,Hit TP at 1165.7000000149997
2025-06-06 11:15:00+05:30,Entry Filled,AXISBANK,1157.0,Long entry; SL: 1151.1999999900002; TP: 1165.7000000149997; risk: 5.800000009999849
2025-06-06 11:15:00+05:30,Trailing SL Update,AXISBANK,1192.3999999900002,Updated from 1151.1999999900002 to 1192.3999999900002 on green bar
2025-06-06 11:15:00+05:30,Take Profit Exit,AXISBANK,1192.4,Hit TP at 1165.7000000149997
2025-06-06 11:30:00+05:30,Entry Filled,AXISBANK,1157.0,Long entry; SL: 1151.1999999900002; TP: 1165.7000000149997; risk: 5.800000009999849
2025-06-06 11:30:00+05:30,Trailing SL Update,AXISBANK,1193.1999999900002,Updated from 1151.1999999900002 to 1193.1999999900002 on green bar
2025-06-06 11:30:00+05:30,Take Profit Exit,AXISBANK,1193.7,Hit TP at 1165.7000000149997
2025-06-06 11:45:00+05:30,Entry Filled,AXISBANK,1157.0,Long entry; SL: 1151.1999999900002; TP: 1165.7000000149997; risk: 5.800000009999849
2025-06-06 11:45:00+05:30,Trailing SL Update,AXISBANK,1196.59999999,Updated from 1151.1999999900002 to 1196.59999999 on green bar
2025-06-06 11:45:00+05:30,Take Profit Exit,AXISBANK,1198.2,Hit TP at 1165.7000000149997
2025-06-06 12:00:00+05:30,Entry Filled,AXISBANK,1157.0,Long entry; SL: 1151.1999999900002; TP: 1165.7000000149997; risk: 5.800000009999849
2025-06-06 12:00:00+05:30,Take Profit Exit,AXISBANK,1200.2,Hit TP at 1165.7000000149997
2025-06-06 12:15:00+05:30,Entry Filled,AXISBANK,1157.0,Long entry; SL: 1151.1999999900002; TP: 1165.7000000149997; risk: 5.800000009999849
2025-06-06 12:15:00+05:30,Take Profit Exit,AXISBANK,1196.6000000000001,Hit TP at 1165.7000000149997
2025-06-06 12:30:00+05:30,Entry Filled,AXISBANK,1157.0,Long entry; SL: 1151.1999999900002; TP: 1165.7000000149997; risk: 5.800000009999849
2025-06-06 12:30:00+05:30,Trailing SL Update,AXISBANK,1195.8999999900002,Updated from 1151.1999999900002 to 1195.8999999900002 on green bar
2025-06-06 12:30:00+05:30,Take Profit Exit,AXISBANK,1196.1000000000001,Hit TP at 1165.7000000149997
2025-06-06 12:45:00+05:30,Entry Filled,AXISBANK,1157.0,Long entry; SL: 1151.1999999900002; TP: 1165.7000000149997; risk: 5.800000009999849
2025-06-06 12:45:00+05:30,Take Profit Exit,AXISBANK,1199.0,Hit TP at 1165.7000000149997
2025-06-06 13:00:00+05:30,Entry Filled,AXISBANK,1157.0,Long entry; SL: 1151.1999999900002; TP: 1165.7000000149997; risk: 5.800000009999849
2025-06-06 13:00:00+05:30,Take Profit Exit,AXISBANK,1197.2,Hit TP at 1165.7000000149997
2025-06-06 13:15:00+05:30,Entry Filled,AXISBANK,1157.0,Long entry; SL: 1151.1999999900002; TP: 1165.7000000149997; risk: 5.800000009999849
2025-06-06 13:15:00+05:30,Take Profit Exit,AXISBANK,1194.9,Hit TP at 1165.7000000149997
2025-06-06 13:30:00+05:30,Entry Filled,AXISBANK,1157.0,Long entry; SL: 1151.1999999900002; TP: 1165.7000000149997; risk: 5.800000009999849
2025-06-06 13:30:00+05:30,Trailing SL Update,AXISBANK,1192.59999999,Updated from 1151.1999999900002 to 1192.59999999 on green bar
2025-06-06 13:30:00+05:30,Take Profit Exit,AXISBANK,1193.8,Hit TP at 1165.7000000149997
2025-06-06 13:45:00+05:30,Entry Filled,AXISBANK,1157.0,Long entry; SL: 1151.1999999900002; TP: 1165.7000000149997; risk: 5.800000009999849
2025-06-06 13:45:00+05:30,Take Profit Exit,AXISBANK,1195.9,Hit TP at 1165.7000000149997
2025-06-06 14:00:00+05:30,Entry Filled,AXISBANK,1157.0,Long entry; SL: 1151.1999999900002; TP: 1165.7000000149997; risk: 5.800000009999849
2025-06-06 14:00:00+05:30,Trailing SL Update,AXISBANK,1194.1999999900002,Updated from 1151.1999999900002 to 1194.1999999900002 on green bar
2025-06-06 14:00:00+05:30,Take Profit Exit,AXISBANK,1195.6000000000001,Hit TP at 1165.7000000149997
2025-06-06 14:15:00+05:30,Entry Filled,AXISBANK,1157.0,Long entry; SL: 1151.1999999900002; TP: 1165.7000000149997; risk: 5.800000009999849
2025-06-06 14:15:00+05:30,Trailing SL Update,AXISBANK,1194.99999999,Updated from 1151.1999999900002 to 1194.99999999 on green bar
2025-06-06 14:15:00+05:30,Take Profit Exit,AXISBANK,1196.2,Hit TP at 1165.7000000149997
2025-06-06 14:30:00+05:30,Entry Filled,AXISBANK,1157.0,Long entry; SL: 1151.1999999900002; TP: 1165.7000000149997; risk: 5.800000009999849
