id,col,size,entry_idx,entry_price,entry_fees,exit_idx,exit_price,exit_fees,pnl,return,direction,status,parent_id
0,0,4786.878591355663,501,208.8,499.75012493750546,502,208.5,499.0320931488279,-2434.84579549314,-0.0024360632183908866,0,1,0
1,0,4782.094105007481,502,208.5,498.53331044702986,503,208.8,499.25062456278283,-2432.4121665120674,-0.002439568345323753,1,1,1
2,0,4763.579618418736,503,208.8,497.3177121629178,508,210.4,501.128575857651,6623.281101449406,0.006659003831417621,0,1,2
3,0,4758.818419399827,508,210.4,500.6276977208618,509,208.8,496.8206429853321,6616.661130333537,0.006608365019011424,1,1,3
4,0,4826.957614438842,509,208.8,503.93437494740516,512,211.5,510.45076772690754,12018.400416310535,0.011924568965517225,0,1,4
5,0,4822.133069097074,512,211.5,509.94057205701563,513,208.8,503.4306924136532,12006.388022091312,0.011772340425531878,1,1,5
6,0,4941.961359876476,513,208.8,515.9407659710208,515,211.4,522.3653157389437,11810.793453968898,0.011445881226053743,0,1,6
7,0,4937.021868262408,515,211.4,521.8432114753365,516,208.8,515.4250830465775,11798.988562960338,0.011305108798486289,1,1,7
8,0,5054.978519959887,516,208.8,527.7397574837938,520,212.0,535.8277231157481,15112.363783271949,0.014318007662835124,0,1,8
9,0,5049.926067666075,520,212.0,535.292163172604,521,208.8,527.2122814642331,15097.258971894425,0.014101886792452762,1,1,9
10,0,5199.588316379525,521,208.8,542.8370202299142,525,219.4,570.3948383068339,54002.40429508602,0.04974090038314167,0,1,10
11,0,5194.391326558057,525,219.40000000000003,569.8247285234188,1086,246.0,638.910133166561,-139379.54414813418,-0.12230036463081113,1,1,11
12,0,4066.4210074931098,1086,246.0,500.16978392159,1088,246.20000000000002,500.57642602240185,-187.4620084452664,-0.00018739837398357395,0,1,12
13,0,4062.3566186800235,1088,246.20000000000002,500.07609975951095,1127,239.20000000000002,485.85785159410256,27450.562379406576,0.027446385052802648,1,1,13
14,0,4295.940817209237,1127,239.20000000000002,513.7945217381948,1135,239.0,513.3649276565038,-1886.3476128365373,-0.001835702341137086,0,1,14
15,0,4291.647023288988,1135,239.0,512.851819283034,1136,239.20000000000002,513.2809839853102,-1884.4622079261671,-0.0018372384937238226,1,1,15
16,0,4280.1844402941715,1136,239.20000000000002,511.9100590591303,1145,237.9,509.1279391729918,-6585.277770614548,-0.006432065217391256,0,1,16
17,0,4275.906394876587,1145,237.9,508.6190656705701,1148,239.20000000000002,511.3984048271876,-6578.695783837469,-0.006467213114754193,1,1,17
18,0,4225.178608952101,1148,239.20000000000002,505.33136163061965,1150,238.5,503.852549117538,-3966.8089370147136,-0.003924958193979966,0,1,18
19,0,4220.955541876687,1150,238.5,503.3489483687949,3353,269.75,0.0,-132408.2096320152,-0.13152725366876306,1,0,19
