timestamp,event,symbol,price,details
2025-05-09 14:30:00+05:30,Trailing SL Update,FEDERALBNK,186.75999998999998,Updated from 183.59999999 to 186.75999998999998 on green bar
2025-05-09 15:00:00+05:30,Trailing SL Update,FEDERALBNK,187.10999999,Updated from 186.75999998999998 to 187.10999999 on green bar
2025-05-09 15:15:00+05:30,Trailing SL Update,FEDERALBNK,187.11999999,Updated from 187.10999999 to 187.11999999 on green bar
2025-05-12 09:15:00+05:30,Trailing SL Update,FEDERALBNK,190.12999999,Updated from 187.11999999 to 190.12999999 on green bar
2025-05-12 09:15:00+05:30,Take Profit Exit,FEDERALBNK,191.0,Hit TP at 189.10000001500003
2025-05-20 00:00:00+05:30,Setup Detected,FEDERALBNK,197.78,80-20 setup for next day entry at 197.78; threshold: 196.78; TR: 5.109999999999985
2025-06-12 00:00:00+05:30,Setup Detected,FEDERALBNK,205.87,80-20 setup for next day entry at 205.87; threshold: 204.87; TR: 2.7299999999999898
2025-06-13 09:15:00+05:30,Trigger Threshold Hit,FEDERALBNK,203.13,Price dropped below threshold 204.87; day_low_so_far: 203.13
2025-06-13 10:45:00+05:30,Entry Filled,FEDERALBNK,205.9,Long entry; SL: 203.12999999; TP: 210.05500001500002; risk: 2.770000010000018
2025-06-13 10:45:00+05:30,Trailing SL Update,FEDERALBNK,205.24999999,Updated from 203.12999999 to 205.24999999 on green bar
2025-06-13 11:00:00+05:30,Stop Loss Exit,FEDERALBNK,205.20000000000002,Hit SL at 205.24999999
2025-09-22 00:00:00+05:30,Setup Detected,FEDERALBNK,194.55,80-20 setup for next day entry at 194.55; threshold: 193.55; TR: 4.009999999999991
2025-10-16 00:00:00+05:30,Setup Detected,FEDERALBNK,214.06,80-20 setup for next day entry at 214.06; threshold: 213.06; TR: 2.710000000000008
